cgpa,score,placed
6.77,7.14,0
9.93,9.77,0
8.62,8.54,0
9.85,9.99,0
8.35,8.58,0
8.33,8.17,0
7.71,7.77,0
6.05,5.84,0
6.03,5.88,0
5.48,5.06,0
7.92,8.36,0
8.34,8.76,0
9.2,9.31,0
8.27,8.26,1
8.93,9.06,0
8.5,8.82,0
4.79,5.27,0
8.93,8.52,0
8.35,8.25,0
9.52,9.91,0
8.42,8.04,1
7.09,7.2,0
6.27,6.71,0
7.45,7.13,0
6.51,6.57,0
5.04,5.38,1
9.09,8.75,1
7.95,8.05,0
6.25,6.14,0
6.62,6.77,0
7.17,7.04,0
6.35,6.45,0
10.17,9.69,0
5.74,5.92,0
8.47,8.87,1
7.76,7.46,0
7.21,6.92,0
9.25,9.05,1
8.89,8.78,0
8.46,8.7,1
9.59,9.78,0
6.65,6.32,1
9.02,9.1,1
5.39,5.09,0
9.09,8.67,0
5.57,5.85,0
9.07,8.96,1
7.1,6.96,0
6.45,6.43,0
7.38,7.54,0
7.55,7.87,0
9.11,9.41,0
8.12,7.98,0
6.61,6.71,0
8.36,8.18,1
6.88,6.63,0
9.29,9.5,0
7.61,7.94,0
5.58,5.8,0
5.63,5.79,0
7.66,7.68,1
8.97,9.14,1
8.85,9.1,0
7.63,7.86,0
9.52,9.96,1
5.4,5.82,0
7.87,7.95,0
9.57,9.3,0
6.96,6.98,0
8.43,8.71,0
7.52,7.84,0
9.54,9.14,1
6.63,6.48,0
5.36,5.62,0
6.16,6.49,0
9.83,9.72,0
5.9,6.05,0
7.53,7.43,0
7.36,7.74,0
6.02,5.77,0
6.52,6.59,0
9.06,8.58,0
7.82,8.26,0
5.16,5.15,1
7.02,7.16,0
9.76,9.86,0
5.8,6.26,1
9.1,9.18,0
9.51,9.55,0
7.89,7.83,0
6.55,6.06,0
8.7,8.35,0
9.49,9.78,0
9.2,9.67,0
6.78,6.79,0
9.42,9.24,0
5.54,5.39,0
9.33,9.43,0
7.87,7.44,0
7.63,8.08,0
5.28,5.05,0
8.66,9.09,0
7.42,7.14,0
10.01,9.73,0
7.62,7.42,0
6.98,6.73,0
7.62,7.5,0
8.35,8.05,1
9.21,8.86,0
5.62,5.22,0
6.5,6.14,0
9.66,9.45,0
10.04,9.58,0
5.16,5.55,0
5.53,5.93,0
8.65,8.33,1
7.65,7.8,1
